Time,UserName,Tweet_text,All_Hashtags,Followers_count
2021-07-23 23:57:29,JudyWoodruff,this is news https://t.co/n1vyuH5isC,[],165746
2021-07-23 23:57:28,bot6185,If I dont get the vaccine I might get and spread covid If I get the shot I might get and spread covid.,[],45
2021-07-23 23:57:28,CarlosNBC6,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/S2EIemR7Fa via,[],8107
2021-07-23 23:57:28,RhondaAubert,_Knight80 _Australia Easing of restrictions like to 10 km outside workers can resume is my guess.,[],1280
2021-07-23 23:57:28,Malcolm92163717,_ag So does COVID. https://t.co/VVjX89uws4,[],7
2021-07-23 23:57:28,NastyJr5,_well I'm glad you got vaccinated but you're being selfish by not masking up in a hospital There are numerous patients that are immunocompromised that could die by your actions. Per the CDC an infected person can spread COVID-19 starting 48 hours before the person tests positive.,[],191
2021-07-23 23:57:27,brattling,Totally I started watching all the zombie/virus movies I could find when we first heard about covid 😂,[],80
2021-07-23 23:57:27,BazingaKatie,_Chapple No kids for me yet but I have a feeling you two will not be alone in keeping your kids home another year It seems each day on the news more and more kids are seriously ill w covid almost as if the virus is mutating to affect the younger pop more now,[],238
2021-07-23 23:57:26,RPKReport,Fauci and top Wuhan scientist cite same study to cast doubt on COVID lab leak https://t.co/XDRLuCeQ7D,[],4525
2021-07-23 23:57:26,dewbertdc,Watching closely https://t.co/1veT962g6g,[],430
2021-07-23 23:57:26,ewgparticle,_joma Far fewer than during covid and many kids have died but it doesn’t matter to a disingenuous Twitter troll I hope you get the help you need sincerely seek help.,[],30
2021-07-23 23:57:26,QuizzicalGirl,_KateM _MD Thanks We’re well on the mend Of course the hardest part was not being there with her But it sure shows the importance of vaccines If she’d had the polio vaccine she may not have succumbed to covid #GetVaccinatedNow #GetYourShot https://t.co/PoPzKf9WQY,"['GetVaccinatedNow', 'GetYourShot']",2860
2021-07-23 23:57:25,vintageGardnGrl,_medical Does the vaccine spike proteins stay in the blood like the long covid proteins or do they disintegrate?,[],32
2021-07-23 23:57:25,haellua,covid is tryna get my ass i swear,[],79
2021-07-23 23:57:25,WajahatAli,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/zLj4TGdqaB,[],261463
2021-07-23 23:57:24,Ohnojamie2,_1984 @_whitneywebb Ah. I'm already following! But will read more of her stuff.,[],2387
2021-07-23 23:57:23,Charlen16331042,49 Fully Vaccinated New Jersey Residents Have Died From COVID-19 https://t.co/10i6tskLDF,[],295
2021-07-23 23:57:23,pedmond,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/kD68SZ840l,[],233
